pc,effective_address,val0,store-1ea,store-1val0,store-2ea,store-2val0
4783064,10461088,115286016,281474976688912,281474976688832,281474976688896,281474976688832
4783068,69867368,27479,281474976688912,281474976688832,281474976688896,281474976688832
4783076,115505880,116707600,281474976688912,281474976688832,281474976688896,281474976688832
4783084,116707608,116707536,281474976688912,281474976688832,281474976688896,281474976688832
4783088,116707544,81717440,281474976688912,281474976688832,281474976688896,281474976688832
4783092,81717440,262204,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,69867552,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867560,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4783372,69867568,69867360,281474976688912,281474976688832,281474976688896,281474976688832
6758228,69867552,85,281474976688912,281474976688880,281474976688896,281474976688880
6758240,9168501,2,281474976688912,281474976688880,281474976688896,281474976688880
7205608,9766536,5,281474976688864,281474976688768,281474976688848,281474976688768
7205664,10492104,30288384,281474976688864,281474976688768,281474976688848,281474976688768
7205672,30288426,93,281474976688864,281474976688768,281474976688848,281474976688768
7205680,30288428,1595,281474976688864,281474976688768,281474976688848,281474976688768
7205692,30288624,16717361816799281151,281474976688864,281474976688768,281474976688848,281474976688768
7206196,10482944,32,30288428,1596,281474976688864,281474976688768
7206556,30288624,16717361816799281151,30288428,1596,281474976688864,281474976688768
7206584,30288400,75300864,30288426,92,30288624,92
7206588,281474976688848,24,30288426,92,30288624,92
7206608,10482944,32,30288426,92,30288624,92
7206612,10493144,35866896,30288426,92,30288624,92
7206624,281474976688864,69873632,10493144,35866928,30288426,92
7206628,281474976688832,85,10493144,35866928,30288426,92
7206632,281474976688816,9304038,10493144,35866928,30288426,92
7206636,281474976688800,84087440,10493144,35866928,30288426,92
7206640,281474976688784,0,10493144,35866928,30288426,92
6758268,69867552,537133141,75351904,281474976688880,75351904,281474976688880
6758284,69867552,537133141,75351904,262229,75351904,281474976688880
6758300,69867552,537133141,75351904,262229,75351904,262229
6758316,69867552,537133141,75351904,262229,75351904,262229
6758332,69867552,537133141,75351904,262229,75351904,262229
6758348,69867552,537133141,75351904,262229,75351904,262229
6758484,69867560,69867200,75351904,262229,75351904,262229
6758484,69867568,69867360,75351912,2,75351904,262229
6758504,281474976688912,69867552,75351920,3,75351912,2
6758508,281474976688896,81717440,75351920,3,75351912,2
6758512,281474976688880,281474976688928,75351920,3,75351912,2
4783292,9304038,101,75351920,75351912,75351920,3
4783352,69867560,69867200,75351920,75351912,75351920,3
4782924,69867200,262205,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436880,4783056,281474976688912,281474976688832,281474976688896,281474976688832
4783064,10461088,115286016,281474976688912,281474976688832,281474976688896,281474976688832
4783068,69867208,27478,281474976688912,281474976688832,281474976688896,281474976688832
4783076,115505872,116707488,281474976688912,281474976688832,281474976688896,281474976688832
4783084,116707496,116707424,281474976688912,281474976688832,281474976688896,281474976688832
4783088,116707432,81717424,281474976688912,281474976688832,281474976688896,281474976688832
4783092,81717424,262204,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,75351904,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867552,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976689008,69873632,75351912,75351904,281474976688912,281474976688832
4783000,281474976688992,116707648,75351912,75351904,281474976688912,281474976688832
4783004,281474976688976,20767152,75351912,75351904,281474976688912,281474976688832
4783008,281474976688960,10458672,75351912,75351904,281474976688912,281474976688832
4783012,281474976688944,84087440,75351912,75351904,281474976688912,281474976688832
4783016,281474976688928,281474976689024,75351912,75351904,281474976688912,281474976688832
4780468,10461096,0,75351912,75351904,281474976688912,281474976688832
4781212,10465544,116711392,75351912,75351904,281474976688912,281474976688832
4781216,10465536,116707680,75351912,75351904,281474976688912,281474976688832
4781252,10465528,116707680,75351912,75351904,281474976688912,281474976688832
4781280,10465560,15,10465536,116707680,75351912,75351904
4781300,10465520,116707328,10465536,116707680,75351912,75351904
4781304,10465544,116711392,10465536,116707680,75351912,75351904
4781336,10461104,69843776,116707680,116707712,10465528,116707712
4781352,281474976689104,69843776,116707664,69843776,116707696,69843776
4781356,281474976689088,281474976689168,116707664,69843776,116707696,69843776
4781360,281474976689072,10458672,116707664,69843776,116707696,69843776
4781364,281474976689056,69867520,116707664,69843776,116707696,69843776
4781368,281474976689040,35905632,116707664,69843776,116707696,69843776
4781372,281474976689024,281474976689120,116707664,69843776,116707696,69843776
4785004,69867520,61,281474976689168,281474976689120,116707664,69843776
6762632,69118560,39,281474976689080,281474976689072,281474976689104,281474976689072
6762828,69118568,69867648,281474976689080,281474976689072,281474976689104,281474976689072
6762832,69867648,2,281474976689080,281474976689072,281474976689104,281474976689072
6762844,69867664,69118544,281474976689080,281474976689072,281474976689104,281474976689072
6762848,281474976689080,4788172,281474976689080,281474976689072,281474976689104,281474976689072
6762632,69118544,49,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69118552,69864576,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69864576,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69864584,17,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787152,10459036,0,281474976689056,281474976688992,281474976689040,281474976688992
4787864,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4787876,9169911,4,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115286184,115286184,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867520,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762868,69118568,69867648,281474976689056,281474976688992,281474976689040,281474976688992
6762876,69867656,69867584,281474976689056,281474976688992,281474976689040,281474976688992
6762880,281474976689080,4788172,281474976689056,281474976688992,281474976689040,281474976688992
6762632,69867584,47,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69867592,69867520,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69867520,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69867520,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69867528,27480,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115505888,115505888,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69867520,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867520,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762904,281474976689104,69843776,281474976689056,281474976688992,281474976689040,281474976688992
6762908,281474976689088,281474976689200,281474976689056,281474976688992,281474976689040,281474976688992
6762912,281474976689072,281474976689120,281474976689056,281474976688992,281474976689040,281474976688992
4785196,281474976689160,69867520,281474976689056,281474976688992,281474976689040,281474976688992
4785200,69867520,61,281474976689056,281474976688992,281474976689040,281474976688992
4785220,281474976689168,116707648,281474976689056,281474976688992,281474976689040,281474976688992
4785236,69867528,27480,281474976689056,281474976688992,281474976689040,281474976688992
6765468,69867520,262205,281474976689104,281474976689056,281474976689088,281474976689056
